stage,run,window,overrides,total_return,cagr,sharpe,max_drawdown,profit_multiple_vs_spy,n_trades,win_rate,avg_R,profit_factor,avg_exposure,n_triggered,elapsed_s
vcp_shape,"{""vcp.min_contractions"": 2, ""vcp.final_depth_max"": 0.06, ""vc",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5119,0.0714,0.652,-0.1385,3.958,335,0.2836,0.133,1.385,0.5797,335,8.1
vcp_shape,"{""vcp.min_contractions"": 2, ""vcp.final_depth_max"": 0.06, ""vc",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.7268,0.0813,0.606,-0.2802,0.57,596,0.2869,0.114,1.238,0.8092,596,13.4
vcp_shape,"{""vcp.min_contractions"": 2, ""vcp.final_depth_max"": 0.1, ""vcp",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.4383,0.0625,0.637,-0.1603,3.389,253,0.2846,0.174,1.436,0.3793,253,6.8
vcp_shape,"{""vcp.min_contractions"": 2, ""vcp.final_depth_max"": 0.1, ""vcp",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.3234,0.0409,0.383,-0.291,0.253,453,0.2384,0.063,1.141,0.579,453,10.5
vcp_shape,"{""vcp.min_contractions"": 2, ""vcp.final_depth_max"": 0.1, ""vcp",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.3759,0.0547,0.522,-0.189,2.907,311,0.2765,0.154,1.326,0.489,311,8.0
vcp_shape,"{""vcp.min_contractions"": 2, ""vcp.final_depth_max"": 0.1, ""vcp",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.6305,0.0725,0.581,-0.2561,0.494,504,0.2758,0.135,1.255,0.6962,504,12.3
vcp_shape,"{""vcp.min_contractions"": 2, ""vcp.final_depth_max"": 0.1, ""vcp",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.4144,0.0595,0.473,-0.3016,3.204,416,0.2981,0.156,1.194,0.6531,416,9.3
vcp_shape,"{""vcp.min_contractions"": 2, ""vcp.final_depth_max"": 0.1, ""vcp",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.9634,0.1014,0.684,-0.2642,0.755,668,0.2919,0.14,1.245,0.8258,668,14.7
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.06, ""vc",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.2537,0.0384,0.497,-0.117,1.962,165,0.2848,0.147,1.36,0.2748,165,6.0
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.06, ""vc",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.3674,0.0458,0.478,-0.1457,0.288,326,0.2546,0.115,1.236,0.4652,326,8.4
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.06, ""vc",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.1537,0.0241,0.314,-0.1455,1.189,199,0.2513,0.056,1.206,0.3288,199,6.4
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.06, ""vc",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.5255,0.0623,0.587,-0.1563,0.412,391,0.2762,0.14,1.312,0.5714,391,9.5
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.06, ""vc",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.7532,0.0982,0.909,-0.1176,5.824,295,0.3085,0.235,1.545,0.4981,295,6.1
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.06, ""vc",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.2193,0.0288,0.277,-0.3965,0.172,556,0.2572,0.037,1.079,0.7199,556,9.3
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.06, ""vc",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5724,0.0784,0.717,-0.1439,4.426,337,0.2967,0.19,1.411,0.5353,337,7.1
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.06, ""vc",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.06, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.2474,0.0321,0.298,-0.3674,0.194,577,0.2617,0.027,1.097,0.7802,577,10.8
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.1, ""vcp",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.5976,0.0813,0.83,-0.1276,4.621,212,0.2972,0.227,1.713,0.3202,212,5.8
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.1, ""vcp",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.3825,0.0474,0.473,-0.144,0.3,363,0.2507,0.113,1.216,0.4935,363,8.5
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.1, ""vcp",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.5421,0.0749,0.704,-0.1601,4.192,265,0.2792,0.154,1.552,0.4063,265,7.0
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.1, ""vcp",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 0.7}",0.8076,0.0884,0.74,-0.126,0.633,441,0.2766,0.164,1.41,0.6088,441,10.1
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.1, ""vcp",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6752,0.0899,0.733,-0.1676,5.221,343,0.3032,0.17,1.401,0.5422,343,5.1
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.1, ""vcp",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6237,0.0718,0.555,-0.3412,0.489,594,0.2727,0.124,1.173,0.7314,594,7.7
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.1, ""vcp",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.7664,0.0995,0.751,-0.1985,5.926,397,0.3098,0.199,1.37,0.6012,397,6.0
vcp_shape,"{""vcp.min_contractions"": 3, ""vcp.final_depth_max"": 0.1, ""vcp",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.75, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 3, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.8731,0.094,0.67,-0.2926,0.684,615,0.2829,0.11,1.261,0.7957,615,12.0
geometry,"{""vcp.swing_window"": 2, ""vcp.pivot_max_below_base_high"": 0.0",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.05, ""vcp.swing_window"": 2, ""vcp.vdu_ratio_max"": 1.0}",1.3109,0.1499,1.163,-0.1422,10.137,379,0.2955,0.272,1.73,0.585,379,8.4
geometry,"{""vcp.swing_window"": 2, ""vcp.pivot_max_below_base_high"": 0.0",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.05, ""vcp.swing_window"": 2, ""vcp.vdu_ratio_max"": 1.0}",0.2534,0.0329,0.289,-0.3225,0.199,696,0.2586,0.045,1.08,0.7869,696,11.2
geometry,"{""vcp.swing_window"": 2, ""vcp.pivot_max_below_base_high"": 0.0",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 30, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.05, ""vcp.swing_window"": 2, ""vcp.vdu_ratio_max"": 1.0}",0.7086,0.0934,0.89,-0.106,5.479,253,0.3162,0.275,1.697,0.4387,253,6.5
geometry,"{""vcp.swing_window"": 2, ""vcp.pivot_max_below_base_high"": 0.0",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 30, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.05, ""vcp.swing_window"": 2, ""vcp.vdu_ratio_max"": 1.0}",0.3807,0.0472,0.434,-0.2287,0.298,487,0.2793,0.13,1.167,0.6353,487,10.6
geometry,"{""vcp.swing_window"": 2, ""vcp.pivot_max_below_base_high"": 0.1",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 2, ""vcp.vdu_ratio_max"": 1.0}",1.6105,0.1736,1.295,-0.1229,12.454,424,0.3042,0.296,1.835,0.6117,424,9.8
geometry,"{""vcp.swing_window"": 2, ""vcp.pivot_max_below_base_high"": 0.1",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 2, ""vcp.vdu_ratio_max"": 1.0}",0.3815,0.0473,0.371,-0.2713,0.299,732,0.2486,0.067,1.11,0.7952,732,16.1
geometry,"{""vcp.swing_window"": 2, ""vcp.pivot_max_below_base_high"": 0.1",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 30, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 2, ""vcp.vdu_ratio_max"": 1.0}",0.678,0.0902,0.834,-0.1017,5.243,276,0.308,0.261,1.545,0.4574,276,7.2
geometry,"{""vcp.swing_window"": 2, ""vcp.pivot_max_below_base_high"": 0.1",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 30, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 2, ""vcp.vdu_ratio_max"": 1.0}",0.5915,0.0688,0.578,-0.2038,0.464,504,0.2817,0.143,1.234,0.6508,504,10.1
geometry,"{""vcp.swing_window"": 3, ""vcp.pivot_max_below_base_high"": 0.0",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.05, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3902,0.0565,0.502,-0.1262,3.017,345,0.2841,0.117,1.278,0.578,345,6.5
geometry,"{""vcp.swing_window"": 3, ""vcp.pivot_max_below_base_high"": 0.0",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.05, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.1744,0.1176,0.827,-0.1928,0.92,617,0.295,0.192,1.335,0.7637,617,9.0
geometry,"{""vcp.swing_window"": 3, ""vcp.pivot_max_below_base_high"": 0.0",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 30, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.05, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.2487,0.0377,0.374,-0.1807,1.923,297,0.2795,0.072,1.206,0.4982,297,5.9
geometry,"{""vcp.swing_window"": 3, ""vcp.pivot_max_below_base_high"": 0.0",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 30, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.05, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.4614,0.0558,0.483,-0.2674,0.362,507,0.2761,0.12,1.18,0.6901,507,9.4
geometry,"{""vcp.swing_window"": 3, ""vcp.pivot_max_below_base_high"": 0.1",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 30, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5294,0.0734,0.636,-0.1489,4.094,324,0.3056,0.178,1.372,0.5257,324,6.3
geometry,"{""vcp.swing_window"": 3, ""vcp.pivot_max_below_base_high"": 0.1",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 30, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5034,0.0601,0.493,-0.28,0.394,530,0.2679,0.122,1.193,0.7077,530,9.5
